Time,Force_X_post,Force_Y_post,Force_Z_post
800.7,37.6903859662346,4.018972059014698,-993.7245453768995
800.8,37.66112077259509,3.9918180677268063,-993.9111766389533
800.9,37.62706433782236,3.9703824377032526,-994.0844722576236
801.0,37.58554551440449,3.956604995102198,-994.2509405419225
801.1,37.53501522502347,3.951445857030772,-994.4163868452509
801.2,37.47502971230978,3.954920421012551,-994.585533210283
801.3,37.40612860851769,3.9662174226699327,-994.7616985387966
801.4,37.32968388854813,3.9838786964283255,-994.9466515783068
801.5,37.24767586887552,4.006016247810952,-995.1406830689946
801.6,37.162415440869246,4.0305418865137765,-995.3427866671975
801.7,37.07628564739576,4.055386599338953,-995.5507004693976
801.8,36.99153740700477,4.078690389731716,-995.7611787065549
801.9,36.91009311006425,4.0989489012862395,-995.9707431985298
802.0,36.833386678276156,4.1151090701919415,-996.1762019572527
802.1,36.76230079863781,4.1266107892744515,-996.3747313501635
802.2,36.69716089685454,4.133376995019258,-996.5639991594968
802.3,36.63777291122461,4.135759900987057,-996.7423575269825
802.4,36.58350843727085,4.134454088364228,-996.9089434191176
802.5,36.5334124824622,4.130388620788337,-997.0637268786334
802.6,36.486342335323,4.124610985314094,-997.2074678464938
802.7,36.44111323793553,4.118174719694667,-997.3413979895096
802.8,36.39658873120613,4.112040297824896,-997.4669060764808
802.9,36.35177259320276,4.106997107079262,-997.5856028107734
803.0,36.305912692976754,4.10361185770839,-997.6993563863418
803.1,36.25853646153314,4.102204462298461,-997.8099931794117
803.2,36.20943780673259,4.102849572420714,-997.9190095944068
803.3,36.158672093915094,4.105400699754952,-998.0274684749119
803.4,36.10654772468188,4.1095320614959325,-998.1359871006788
803.5,36.05354604888168,4.114791897662522,-998.244756297863
803.6,36.00022824039612,4.120660829405506,-998.3535613015615
803.7,35.94719782794511,4.126609185297698,-998.4619163833951
803.8,35.89505181212991,4.1321482210394915,-998.5693039571055
803.9,35.8443010866216,4.136871182885464,-998.6751819961119
804.0,35.795331297426365,4.140481195060692,-998.7788218819861
804.1,35.74841518084537,4.14280508215061,-998.8793998170137
804.2,35.70368686430144,4.143794060252717,-998.9762403751294
804.3,35.66112113326764,4.143512934310238,-999.0689144707762
804.4,35.620576242716275,4.142120045122825,-999.1572313204193
804.5,35.581828286260794,4.139840898642564,-999.2412172812377
804.6,35.5445865964479,4.136938793883072,-999.3211096615527
804.7,35.50853606347807,4.133685694338765,-999.3973232244813
804.8,35.473390759720495,4.130336005741375,-999.4703127903636
804.9,35.43889631362141,4.127105159856143,-999.540502036059
805.0,35.40483267931384,4.124154612972203,-999.6083777697472
805.1,35.37105250462986,4.121584088551211,-999.6744976834591
805.2,35.337487604920206,4.1194305798571,-999.7393706743594
805.3,35.30412626329637,4.1176731997788485,-999.8033878875787
805.4,35.27101557414767,4.116242880739866,-999.8668111162011
805.5,35.238277838389905,4.115035434929298,-999.9297827208844
805.6,35.206065804394456,4.1139262237752705,-999.9923148576062
805.7,35.174518524379216,4.112784865051671,-1000.0542882792731
805.8,35.1437797427824,4.1114886726550335,-1000.1156222891186
805.9,35.11399103302508,4.1099339209772845,-1000.17639798277
806.0,35.08525665920413,4.108043933636652,-1000.2366526983492
806.1,35.05763620915118,4.105773154416152,-1000.2962244455751
806.2,35.03114663837288,4.103107673341457,-1000.3549016771749
806.3,35.005776344811046,4.100063123443635,-1000.4125730952411
806.4,34.98151178970397,4.09668024647204,-1000.4692350443386
806.5,34.95831447003813,4.093018514134947,-1000.5249639422913
806.6,34.9360984917496,4.089148785930256,-1000.5798420255287
806.7,34.914762740035954,4.085145790602023,-1000.6338407650832
