time,x_position,y_position,z_position,roll_angle,pitch_angle,yaw_angle
819.875,0.015816976868064513,-1.7336801499483174,0.1925093368223105,-0.09180353623928966,-0.37074230683725923,-47.312262974698804
819.975,0.015665231543892974,-1.7323010511880517,0.2069245620885667,-0.051146365267005556,-0.3326851905046744,-47.31014956981487
820.075,0.01545952450596318,-1.7309200074937006,0.21700908292340357,-0.007638172804991392,-0.2934938097214856,-47.30814073055194
820.175,0.015211563286737492,-1.7295534440356377,0.2228043593739712,0.038849743707179515,-0.2539022205628517,-47.306108998193565
820.275,0.014931474763083527,-1.7282174321361936,0.22434268128267093,0.08852910021605158,-0.2143058815169856,-47.303973812222736
820.375,0.014627789917686047,-1.7269274899472942,0.22166392401850626,0.14165954933183061,-0.1748064642081658,-47.30169547155497
820.475,0.014308239455214858,-1.7256985706293348,0.21481670930173385,0.19851749698026266,-0.135364343463339,-47.299264645904955
820.575,0.013980445533214998,-1.724545172097158,0.20385382383666142,0.2593745151863232,-0.09591599118644799,-47.296693678521336
820.675,0.013652274063549717,-1.7234815476831333,0.18882789107448547,0.3244836709248832,-0.05642480075694801,-47.29401140951823
820.775,0.01333195621378041,-1.7225220051780388,0.16978920844798187,0.39407081659319987,-0.016886754030616076,-47.29126369087132
820.875,0.013028124997650613,-1.7216812719564234,0.14678543944491554,0.4683290069099829,0.02268191753894788,-47.28851642449717
820.975,0.012749854616350767,-1.720974892646901,0.11986224943452652,0.5474154441177282,0.062257407468440246,-47.28583817262729
821.075,0.012506738339469652,-1.7204196209692424,0.08906419444975183,0.6314509001437745,0.1018152713127212,-47.283231141044716
821.175,0.012308986908638537,-1.7200337700960457,0.054435556443193006,0.72052151238034,0.14133292783374507,-47.28056812716657
821.275,0.012290196087233966,-1.719819400382364,0.01592770831798213,0.8162996555509641,0.16664381235009007,-47.27772111595437
821.375,0.012617019906434832,-1.7197750889374221,-0.026053141527527805,0.9222771263763773,0.15599371884019025,-47.27486787660785
821.475,0.013204855215838487,-1.7199386759401079,-0.06991850721712638,1.0382562308838308,0.12307933456744434,-47.27252753623642
821.575,0.013894982401298462,-1.7203686068966948,-0.11370517865862986,1.1611910215042172,0.09637040812228974,-47.271077882123045
821.675,0.014730389738432584,-1.7211195005999342,-0.15624414237709544,1.2893909751210981,0.076643230123669,-47.2702787541981
821.775,0.015836748263202974,-1.7222644894510455,-0.19695700228018398,1.4203412653123169,0.048058350298419567,-47.26940433100191
821.875,0.01723426920157173,-1.723897422447317,-0.2350491846475272,1.5436835342675586,0.0024454472251893965,-47.267837957380465
821.983,0.01888977546209661,-1.7260768221458656,-0.2694049456262367,1.6575009281241688,-0.0500965581851808,-47.265424153284386
822.083,0.02078610265409564,-1.7288086749396674,-0.2989957643789175,1.771577845832966,-0.09752851892867705,-47.26197062597831
822.183,0.022919935704044735,-1.732117333636183,-0.3231889444256792,1.8883825682375912,-0.13784481306858423,-47.256231134782254
822.283,0.025354825489779662,-1.7362329857252043,-0.3416446275473786,1.9325378094302992,-0.19664080131235961,-47.24588563783599
822.383,0.02814784141537462,-1.7413752703114127,-0.3536148255126076,1.8754852375356983,-0.2820227296316334,-47.2291927088338
822.483,0.03122879204991759,-1.7473406840232488,-0.3577091846040743,1.7891950137134818,-0.3683441530877781,-47.206507108908745
822.583,0.03449633889936882,-1.7538075691357857,-0.3526762760437995,1.706987528110112,-0.4446640640072612,-47.179961684937126
822.683,0.03790658473014378,-1.7606022193686264,-0.33791433808506866,1.6384613333464757,-0.5112404454083727,-47.152184817054135
822.783,0.04143286431945906,-1.7675854185536988,-0.3132944999911611,1.5861303678714076,-0.5721161157049063,-47.12555427480045
822.883,0.045044913701993275,-1.7746325161087664,-0.27889428650524845,1.5499217338991054,-0.6309298409785581,-47.10207422081583
